vehicle_id,vehicle_model_id,model_name,vehicle_class,maintenance_event_count,first_maintenance_incoming_at_utc,last_maintenance_release_at_utc,maintenance_cost_krw_sum_observed,legacy_part_price_krw_sum_observed,detail_part_price_krw_sum_observed,mileage_observation_count,min_maintenance_mileage_km,max_maintenance_mileage_km,insurance_cost_krw,insurance_cost_status,classification,cost_warning
8543,1906,22년 k3(휘),COMPACT,5,2022-10-26 00:00:00,2024-06-12 00:00:00,0,0,0,5,11511,48514,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8544,1906,22년 k3(휘),COMPACT,4,2023-02-18 00:00:00,2024-06-12 09:00:00,0,0,0,4,14089,43081,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8545,1906,22년 k3(휘),COMPACT,7,2022-11-18 00:00:00,2024-08-26 00:00:00,0,0,0,7,11272,56836,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8546,1906,22년 k3(휘),COMPACT,5,2023-03-06 00:00:00,2024-07-23 09:00:00,0,0,0,5,13812,48675,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8547,1906,22년 k3(휘),COMPACT,4,2022-11-21 00:00:00,2024-07-08 09:00:00,0,0,0,4,10522,47627,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8548,1906,22년 k3(휘),COMPACT,5,2023-03-28 00:00:00,2024-07-17 09:00:00,0,0,0,5,11802,44509,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8549,1906,22년 k3(휘),COMPACT,4,2023-06-07 00:00:00,2024-07-10 09:00:00,0,0,0,4,15031,44351,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8550,1906,22년 k3(휘),COMPACT,4,2023-03-30 00:00:00,2024-07-09 09:00:00,0,0,0,4,12336,45767,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8551,1906,22년 k3(휘),COMPACT,5,2023-01-10 00:00:00,2024-06-13 09:00:00,0,0,0,5,11968,43126,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8552,1959,24년 더 뉴 셀토스(휘),SUV,1,2024-06-27 00:00:00,2024-06-27 00:00:00,0,0,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8553,1959,24년 더 뉴 셀토스(휘),SUV,1,2024-06-27 00:00:00,2024-06-27 00:00:00,0,0,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8554,1959,24년 더 뉴 셀토스(휘),SUV,1,2024-06-27 00:00:00,2024-06-27 00:00:00,0,0,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8555,1959,24년 더 뉴 셀토스(휘),SUV,1,2024-06-27 00:00:00,2024-06-27 00:00:00,0,0,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8556,1959,24년 더 뉴 셀토스(휘),SUV,1,2024-06-27 00:00:00,2024-06-27 00:00:00,0,0,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8557,1959,24년 더 뉴 셀토스(휘),SUV,8,2024-06-27 00:00:00,2026-06-23 06:40:00,0,0,0,7,13076,49795,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8558,1959,24년 더 뉴 셀토스(휘),SUV,6,2024-06-27 00:00:00,2026-05-06 03:27:00,0,0,0,5,14357,51059,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8559,1959,24년 더 뉴 셀토스(휘),SUV,6,2024-06-27 00:00:00,2026-07-27 07:21:00,0,0,0,5,13850,49861,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8560,1959,24년 더 뉴 셀토스(휘),SUV,7,2024-06-27 00:00:00,2026-06-28 07:40:00,0,0,0,6,13895,50949,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8561,1959,24년 더 뉴 셀토스(휘),SUV,6,2024-06-27 00:00:00,2026-04-20 03:26:00,0,0,0,5,12629,49482,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8562,1959,24년 더 뉴 셀토스(휘),SUV,7,2024-05-28 00:00:00,2026-04-15 23:51:00,720000,0,0,6,1942,47407,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8563,1959,24년 더 뉴 셀토스(휘),SUV,9,2024-09-12 00:00:00,2026-06-12 00:00:00,0,0,0,8,12831,38757,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8564,1959,24년 더 뉴 셀토스(휘),SUV,6,2024-09-12 00:00:00,2026-06-10 00:00:00,0,0,0,5,12741,89044,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8565,1959,24년 더 뉴 셀토스(휘),SUV,11,2024-09-12 00:00:00,2026-07-31 09:16:00,0,0,0,10,8356,37448,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8566,1959,24년 더 뉴 셀토스(휘),SUV,7,2024-09-12 00:00:00,2026-07-14 09:13:00,0,0,0,7,6,37183,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8567,1959,24년 더 뉴 셀토스(휘),SUV,5,2024-09-12 00:00:00,2026-06-29 00:00:00,0,0,0,4,12945,38755,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8568,1956,24년 BMW 420i 컨버터블(휘),IMPORTED,14,2024-04-01 00:00:00,2026-08-11 09:10:00,0,0,0,13,16804,60964,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8569,1956,24년 BMW 420i 컨버터블(휘),IMPORTED,14,2024-04-24 00:00:00,2026-08-03 00:41:00,0,0,0,13,15940,55827,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8570,1956,24년 BMW 420i 컨버터블(휘),IMPORTED,13,2024-04-30 00:00:00,2026-08-12 09:11:00,0,0,0,12,15344,56165,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8571,1956,24년 BMW 420i 컨버터블(휘),IMPORTED,14,2024-04-30 00:00:00,2026-06-11 06:25:00,0,0,0,13,13667,54512,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8572,1956,24년 BMW 420i 컨버터블(휘),IMPORTED,10,2024-04-26 00:00:00,2026-03-30 08:16:00,0,0,0,9,14345,46526,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8573,1863,20년 쏘나타DN8(휘),MIDSIZE,27,2020-02-12 00:00:00,2026-02-03 08:11:00,0,0,0,26,10399,999999999,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8574,1863,20년 쏘나타DN8(휘),MIDSIZE,20,2020-03-13 00:00:00,2025-09-22 00:00:00,0,0,0,20,9894,146083,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8575,1863,20년 쏘나타DN8(휘),MIDSIZE,25,2019-10-19 00:00:00,2025-12-27 05:55:00,0,0,0,25,11484,160358,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8576,1863,20년 쏘나타DN8(휘),MIDSIZE,31,2019-11-13 00:00:00,2025-11-25 07:58:00,0,0,105160,31,15031,162658,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8577,1863,20년 쏘나타DN8(휘),MIDSIZE,24,2019-11-13 00:00:00,2026-01-15 02:06:00,0,0,0,24,14656,165645,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8578,1863,20년 쏘나타DN8(휘),MIDSIZE,30,2019-10-26 00:00:00,2026-01-10 01:37:00,0,0,0,30,12293,165391,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8579,1863,20년 쏘나타DN8(휘),MIDSIZE,34,2019-09-23 00:00:00,2025-10-23 00:53:00,11000,0,0,34,8057,156757,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8580,1864,20년 쏘나타DN8(LPG),MIDSIZE,29,2020-02-19 00:00:00,2025-09-18 00:00:00,0,0,0,29,10178,144612,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8581,1864,20년 쏘나타DN8(LPG),MIDSIZE,32,2019-11-17 00:00:00,2025-11-25 23:41:00,0,0,0,32,14267,164670,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8582,1864,20년 쏘나타DN8(LPG),MIDSIZE,31,2019-10-17 00:00:00,2026-02-09 09:22:00,0,0,0,31,13018,2147483647,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8583,1864,20년 쏘나타DN8(LPG),MIDSIZE,33,2019-08-10 00:00:00,2025-09-08 04:49:00,0,0,0,33,3090,160328,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8584,1864,20년 쏘나타DN8(LPG),MIDSIZE,31,2019-10-19 00:00:00,2025-10-15 23:19:00,77000,0,0,31,9876,167567,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8585,1864,20년 쏘나타DN8(LPG),MIDSIZE,31,2019-10-26 00:00:00,2026-01-03 03:00:00,0,0,0,31,12976,611001,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8586,1876,20년 올뉴k3(휘),COMPACT,23,2021-04-08 00:00:00,2026-08-13 01:09:00,0,0,0,23,12762,163827,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8587,1876,20년 올뉴k3(휘),COMPACT,21,2021-04-13 00:00:00,2026-03-14 08:06:00,0,0,0,21,13159,147664,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8588,1876,20년 올뉴k3(휘),COMPACT,26,2021-02-01 00:00:00,2026-07-25 01:10:00,0,0,622500,26,5854,162857,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8589,1876,20년 올뉴k3(휘),COMPACT,24,2021-04-22 00:00:00,2026-05-10 01:08:00,0,0,0,24,14487,150877,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8590,1876,20년 올뉴k3(휘),COMPACT,30,2020-09-01 00:00:00,2026-07-11 00:35:00,0,0,0,30,9803,173313,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8591,1876,20년 올뉴k3(휘),COMPACT,25,2021-04-13 00:00:00,2026-05-06 03:51:00,79000,0,0,24,12591,158074,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8592,1876,20년 올뉴k3(휘),COMPACT,28,2020-05-23 00:00:00,2026-07-23 04:17:00,0,0,0,27,8761,170821,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8593,1876,20년 올뉴k3(휘),COMPACT,27,2020-05-23 00:00:00,2026-04-06 07:06:00,0,0,0,26,10506,174029,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8594,1876,20년 올뉴k3(휘),COMPACT,27,2020-05-23 00:00:00,2026-07-04 00:21:00,0,0,0,27,12,176032,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8595,1876,20년 올뉴k3(휘),COMPACT,33,2020-05-23 00:00:00,2026-06-15 07:55:00,0,0,300000,32,11050,171120,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8596,1877,20년 테슬라 모델3(전기),IMPORTED,17,2021-09-17 00:00:00,2026-06-30 06:17:00,45342,0,441800,17,21405,106649,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8597,1877,20년 테슬라 모델3(전기),IMPORTED,19,2021-09-17 00:00:00,2026-08-01 04:16:00,0,0,160160,19,24907,108001,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8598,1877,20년 테슬라 모델3(전기),IMPORTED,12,2021-09-17 00:00:00,2026-08-05 09:13:00,0,0,0,12,21466,111686,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8599,1877,20년 테슬라 모델3(전기),IMPORTED,19,2021-07-26 00:00:00,2026-06-15 00:00:00,0,0,0,18,21617,108891,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8600,1877,20년 테슬라 모델3(전기),IMPORTED,13,2022-07-08 00:00:00,2026-05-21 00:00:00,0,0,183150,13,39964,113762,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8601,1888,21년 4세대 카니발 리무진 7인승(경유),RV,22,2021-08-29 00:00:00,2026-05-30 03:58:00,0,0,0,22,12639,108729,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8602,1888,21년 4세대 카니발 리무진 7인승(경유),RV,25,2021-08-24 00:00:00,2026-08-06 02:17:00,0,0,0,25,11622,111012,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8603,1888,21년 4세대 카니발 리무진 7인승(경유),RV,17,2021-11-02 00:00:00,2026-05-13 01:22:00,0,0,173030,17,14132,99812,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8604,1888,21년 4세대 카니발 리무진 7인승(경유),RV,17,2021-12-22 00:00:00,2026-05-11 05:37:00,178090,0,0,17,20202,106779,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8605,1888,21년 4세대 카니발 리무진 7인승(경유),RV,16,2021-08-23 00:00:00,2026-04-02 23:24:00,0,0,0,16,10779,101565,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8606,1888,21년 4세대 카니발 리무진 7인승(경유),RV,10,2021-05-20 00:00:00,2024-03-19 09:00:00,0,0,0,10,4265,76000,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8607,1888,21년 4세대 카니발 리무진 7인승(경유),RV,10,2021-07-19 00:00:00,2024-06-06 00:00:00,0,0,0,10,8498,78073,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8608,1888,21년 4세대 카니발 리무진 7인승(경유),RV,11,2021-08-29 00:00:00,2024-07-12 00:00:00,0,0,0,11,11275,76121,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
